"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Merlin1m_CE",4.97585544947888,0.69866635931413,1.93341736985384,0.361363443924655,0.717827771785503,0.844183615110115
"TC2",15.0510229531318,0.332714241380047,0.909407399830166,0.365858295679343,0.714470817259621,0.844183615110115
"CELE2",335.526556144819,0.0800439998612275,0.234711320712348,0.341031696376188,0.73307972026604,0.851768817832922
"(CAATA)n",1.38863513979808,-0.878980865785625,2.67077190271822,-0.329111170029543,0.742071661663163,0.85408247851798
"G-rich",10.5250894231152,-0.370377071054059,1.12104799763878,-0.330384668483572,0.741109324546438,0.85408247851798
"LONGPAL1",4.03826818245857,-0.456269278593441,1.43073837527762,-0.318904760281493,0.749798734471011,0.857859428610171
"PALTA4_CE",4.41371442659546,0.605353237227077,1.91873362877034,0.315496235720344,0.752384908699084,0.857859428610171
"(T)n",12.7878464397933,-0.246427138667901,0.868267582724993,-0.283814740491068,0.776552357567283,0.877216552066745
"MINISAT1_CE",101.860843962928,0.109467401189136,0.381676191757993,0.286806993868103,0.774260107492535,0.877216552066745
"HelitronY1_CE",81.1033123415007,0.14097157990776,0.542965145218174,0.259632834905296,0.795147006050549,0.889981052643734
"LINE2F_CE",12.7248575359411,-0.298164560405679,1.13443863299689,-0.26283004803707,0.792681574529248,0.889981052643734
"RTE1",201.448857540407,0.104729659252915,0.434571276393774,0.24099535551912,0.809558716215987,0.901974094779456
"CELE45",2986.18444021554,-0.10362437071491,0.467484506915089,-0.221663753947106,0.824575648328634,0.914529355419031
"(TAA)n",14.7808788209039,-0.143491629588004,0.757641072267841,-0.189392622496682,0.849785106229949,0.916687935956251
"(TCTCTG)n",1.14761495049229,-0.662688774350238,3.39816892653722,-0.195013487756633,0.845382388635951,0.916687935956251
"CELE14A",66.5063521062662,-0.112085071247752,0.527914850088042,-0.212316571941592,0.831860067601733,0.916687935956251
"HelitronY1A_CE",215.057003251933,0.0697632174225234,0.34868863500065,0.200073103680002,0.841423408219866,0.916687935956251
"IR1_CE",7.55603944138027,-0.223925151031792,1.09058012499448,-0.205326638455773,0.837316932931783,0.916687935956251
"Mariner5_CE",13.1318240284973,0.215953531906447,1.12264952641251,0.192360595916821,0.847459755862165,0.916687935956251
"NDNAX3_CE",61.1415799784009,0.115987579602746,0.625198864161484,0.185521097768322,0.852820333860938,0.916687935956251
"RC35",2.30126997634636,0.329465645306451,1.93977814095751,0.16984707598768,0.865130403471617,0.925841308978397
"CER16-2-LTR_CE",2.20596736501954,-0.431204449014381,2.75433913439677,-0.156554595485142,0.875595888731098,0.932949331224401
"NPAL5A_CE",13.5480382615889,-0.142879176180697,0.986856483154288,-0.144782122446024,0.884882897709886,0.938745334961793
"(CCCGAA)n",23.8631830349112,0.0797746877014828,0.662429198429456,0.120427493067364,0.904144513565729,0.944857725356234
"(CCG)n",22.0678849875388,0.103380106881215,0.787176879253804,0.131330212568251,0.89551409259545,0.944857725356234
"(TCG)n",9.17411732910034,0.140612983074986,1.24402747634477,0.113030448079924,0.910006415814406,0.944857725356234
"CeRep4",21.0438222557538,-0.118615849521977,0.938175949622295,-0.126432413418539,0.899389645815647,0.944857725356234
