RepeatID,rDNAdel.ESC134_L1_rep1__fsp_ht2.ce10_sbl_sSR.bam,rDNAdel.ESC134_L1_rep2__fsp_ht2.ce10_sbl_sSR.bam,rDNAdel.ESC190_L1_rep1__fsp_ht2.ce10_sbl_sSR.bam,rDNAdel.ESC190_L1_rep2__fsp_ht2.ce10_sbl_sSR.bam,rDNAdel.ESC190_L1_rep3__fsp_ht2.ce10_sbl_sSR.bam,rDNAdel.ESC190_L1_rep4__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_auxin.0mM_18hr_rep1__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_auxin.0mM_18hr_rep2__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_auxin.0mM_24hr_rep1__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_auxin.0mM_24hr_rep2__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_auxin.0mM_24hr_rep3__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_eft3p.TIR1_auxin.1mM_24hr_rep1__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_eft3p.TIR1_auxin.1mM_24hr_rep2__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_eft3p.TIR1_auxin.1mM_24hr_rep3__fsp_ht2.ce10_sbl_sSR.bam,wt.N2_L1_rep1__fsp_ht2.ce10_sbl_sSR.bam,wt.N2_L1_rep2__fsp_ht2.ce10_sbl_sSR.bam,wt.N2_L1_rep3__fsp_ht2.ce10_sbl_sSR.bam,wt.N2_L1_rep4__fsp_ht2.ce10_sbl_sSR.bam
PALTTAA2_CE_dup69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
AT_rich_dup5376,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PALTTAA2_CE_dup70,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LONGPAL2_dup23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1.71,0
LONGPAL3_dup80,0.07,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0
LONGPAL2_dup24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0
LONGPAL2_dup25,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0.33,0,0,0,0.67
LONGPAL3_dup81,0.07,0,0,1.62,0.08,0.4,0,0,0,0,0,0,0,0.33,0,0,0.2,0.2
CEMUDR2_dup4,0,0,0,0,44,75,14,7,5.5,10,27,45.5,78.5,93,373,67.5,1,38
LONGPAL3_dup82,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0.72
CEMUDR2_dup5,0,40,0,0,0,13,2,1,1.5,8,1,12.5,18.5,32.17,57,0.5,0,10
LONGPAL3_dup83,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
CEMUDR2_dup6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep3_dup9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1_CE_dup33,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CER5-LTR_CE_dup4,0,0,0,0,0,5,1,0,0,0,0.25,0,0,0,0,0,0,0
CELE12B_dup21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep4_dup14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTAA2_CE_dup71,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,2.5
CeRep3_dup10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTAA1_CE_dup226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTAA1_CE_dup227,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY1A_CE_dup178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0
Tc1_dup1,0,16.99,117.39,0,0.66,7.02,0,0.53,2,0,6.87,1.51,2.55,4.66,5.91,0.2,6.69,82.52
Helitron2_CE_dup76,0,0,0,0,0,2,0.43,2,1.11,0,0.47,0,1.73,4.62,0,29,0,12
CeRep3_dup11,0,0,0,0,0,0,0,2,0,0,2,0,0,4,0,0,0,0
CeRep3_dup12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep3_dup13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CeRep3_dup14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
AT_rich_dup5378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67
CeRep3_dup15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,11
AT_rich_dup5379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5380,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep5_dup21,0,0,0,0,5,0,0,0,0,0,0,2,0,2,0,0,0,7
CeRep5_dup22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CeRep5_dup23,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0
PALTTTAAA1_dup118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep3_dup16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
CeRep3_dup17,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
(TATAA)n_dup2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE2_dup695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP3_dup501,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
LR9A_dup328,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0
CELE2_dup696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE2_dup697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE14A_dup100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE14B_dup527,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0
CELE14B_dup528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPALTA1_CE_dup34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTAA2_CE_dup72,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,6
CELE14B_dup529,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
PALTA5_CE_dup107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTA5_CE_dup108,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,6
PALTA5_CE_dup109,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
CeRep5_dup24,0,0,0,0,0,19,0,0,0,0,0,0,4,0,0,0,0,0
AT_rich_dup5382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5383,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
AT_rich_dup5384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5385,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
(CCG)n_dup7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AT_rich_dup5386,0.67,11.33,0.67,4.67,0,0,0,0,0,0.67,0,0.67,0,0,0,42.5,0,9.33
GA-rich_dup99,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
(TC)n_dup42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT-rich_dup88,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
GC_rich_dup13,0,6,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0
AT_rich_dup5387,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,1
CeRep5_dup25,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5388,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
AT_rich_dup5389,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33
MINISAT1_CE_dup424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE14A_dup101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(GA)n_dup33,0,0,0,0.6,0,2,0.38,1,0,1,3.42,0.17,0.18,8.52,1.39,0,0,0
MINISAT1_CE_dup425,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CERP16_dup239,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5390,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5391,0,0,0,0,0,0,0,1,1,0,2,3,4,3,0,0,0,0
LR9A_dup329,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
CERP3_dup502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR9A_dup330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5392,0,0,0,0,1,0,0,0,5,0,0,0,2,0,0,0,2,12
(ATCTG)n,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,8
AT_rich_dup5393,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AT_rich_dup5394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTAA2_CE_dup73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTAA2_CE_dup74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5396,0,0,0,0,0,4,0,0,0,0,4,2,0,0,0,0,0,0
PALTTAA2_CE_dup75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CeRep4_dup15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PALTTAA2_CE_dup76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CeRep4_dup16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,57,0,0
CeRep4_dup17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
(TTAGGC)n_dup140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
(GCCTAA)n_dup102,0,5,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0
CELE42_dup323,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0
CELE14B_dup530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup243,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LR9A_dup331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINISAT1_CE_dup426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP3_dup503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE14A_dup102,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
(CCA)n_dup7,8,13,191,42,13,5.5,4,8,14,2,29.5,32,21.5,23,2,1,7,32
AT_rich_dup5397,0.33,5.67,0.33,2.33,0,0,0,0,0,0.33,0,0.33,0,0,0,45.5,0,4.67
AT_rich_dup5398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTA5_CE_dup110,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
TIR9TA1_CE_dup34,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
TIR9TA1_CE_dup35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AT_rich_dup5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5401,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LONGPAL3_dup84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTA5_CE_dup111,0,28,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
PALTA5_CE_dup112,0,28,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
PALTTAA2_CE_dup77,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
PALTTAA2_CE_dup78,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2
CeRep4_dup18,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
PALTTAA2_CE_dup79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(TTAGGC)n_dup141,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
PALTA5_CE_dup113,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
CERP16_dup244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR9A_dup332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINISAT1_CE_dup427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTAA2_CE_dup80,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
CeRep3_dup18,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0
CeRep3_dup19,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0
CeRep3_dup20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5
CeRep3_dup21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,1,2
AT_rich_dup5402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE11_dup92,0,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4
CeRep3_dup22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep3_dup23,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep3_dup24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep3_dup25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep3_dup26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep3_dup27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CeRep3_dup28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep3_dup29,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0
CeRep3_dup30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep3_dup31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep3_dup32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
CeRep3_dup33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep3_dup34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(GCCTAA)n_dup103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
(CATATA)n_dup1,0,0,0,0,0,0,0,0.4,0,0,0,0,0,2,0,0,0,0
HelitronY1A_CE_dup179,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
CELE14B_dup531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helitron1_CE_dup45,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
(GA)n_dup34,0,0,0,0,18,0,0,0,0,3,9,1,6,0,0,0,0,0
(GCCTAA)n_dup104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
HAT4_CE_dup10,0,0,0,0,0,5.07,0,0,0,0,0.5,0,1.29,0,0,0,0,0
(GCCTAA)n_dup105,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0
AT_rich_dup5403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep3_dup35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helitron2_CE_dup77,0.54,0,0,0,0,0,0,0,0,0,0.08,0,0,0.8,0,0,0,0
AT_rich_dup5405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE14B_dup532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
AT_rich_dup5406,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Helitron2_CE_dup78,0,0,2,0,0,0,0,0,0,0,0,0,2,4,0,12,0,0
CeRep3_dup36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5408,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AT_rich_dup5409,0,0,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AT_rich_dup5410,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0
CER13-I_CE-int,17,16,0,0,14,12,0,0,0,0,0,0,1,0,0,0,2,53
CELE11_dup93,0,0,44,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0
(GA)n_dup35,0,0,0,0,2,0,0,0,0,1,0,0,1,0,2,0,0,0
CELE1_dup488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE14A_dup103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CELE14B_dup533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE14B_dup534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE1_dup489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helitron1_CE_dup46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR54TA1_CE_dup17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5411,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
CeRep5_dup26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CeRep5_dup27,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5412,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
AT_rich_dup5413,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
AT_rich_dup5414,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,11
AT_rich_dup5415,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
Tc1A_dup37,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tc1A_dup38,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
CELE46A_dup230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTTAAA3_dup54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAT1_CE_dup223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup245,0,0,0,0,0,0,0,2,0,0,0,0,0,0,60,2,0,0
LR9A_dup333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP3_dup504,0,0,0,0,0,0,0,0,0,0,0,0,2.33,0.33,0,0,0,0
PAL8B_CE_dup3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
(CATATA)n_dup2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAL8B_CE_dup4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTA5_CE_dup114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTA5_CE_dup115,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
HelitronY1A_CE_dup180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTAA2_CE_dup81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTAA2_CE_dup82,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
PALTTAA2_CE_dup83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTAA2_CE_dup84,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PALTTAA2_CE_dup85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTAA2_CE_dup86,0,0,0,0,0,0,0,0,2,0,0,0,0.33,0,0,0,0,0
PALTTAA2_CE_dup87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTAA2_CE_dup88,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0
PALTTAA2_CE_dup89,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,4
PALTTAA2_CE_dup90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTAA2_CE_dup91,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
AT_rich_dup5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5418,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
CeRep3_dup37,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
CeRep3_dup38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep3_dup39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep3_dup40,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
CeRep3_dup41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep3_dup42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(G)n_dup15,0.05,0,0.1,0.23,0.15,0.02,0.03,0,0,0,0,0,0.33,0,0,0,0,0.57
CeRep3_dup43,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
CeRep3_dup44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep3_dup45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep3_dup46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CeRep3_dup47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
AT_rich_dup5420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
CeRep3_dup48,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0
AT_rich_dup5421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY1A_CE_dup181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CELE14B_dup535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep3_dup49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCS5_dup20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
(TTAGGC)n_dup142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CeRep3_dup50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AT_rich_dup5422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep3_dup51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep3_dup52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY4_CE_dup74,0,0,0,0,0.04,3.8,0.05,0.25,0.07,0,2.62,2.31,6.12,4.99,0,0,0,0
(TA)n_dup79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CER13-I_CE-int_dup1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
AT_rich_dup5424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup246,0,0,0,24,0,0,0,1,0,0,0,0,1,0,0,0,0,0
LR9A_dup334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINISAT1_CE_dup428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAT1_CE_dup224,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,2,24
AT_rich_dup5426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE12A_dup36,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
AT_rich_dup5427,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup63,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0
TIR9TA1B_CE_dup64,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,5
CELE45_dup34,0,0,0,0,1,2,0,0,0,0.04,1,0.04,0,0,0,0.26,8.33,15.62
AT_rich_dup5428,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CELE14A_dup104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE14A_dup105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTTAAA2_dup117,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE46A_dup231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE46B_dup158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5430,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
CELE7_dup169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup5431,0,0,0,0,0,15,1,0,0,0,0,0,0,2,0,0,0,0
AT_rich_dup5432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
AT_rich_dup5433,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HAT1_CE_dup225,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LR9A_dup335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MINISAT1_CE_dup429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP3_dup505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(TTAGGC)n_dup143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CELE14B_dup536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
