"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LINE2G_CE",41.9078031299071,-0.458789925993536,0.628427668347597,-0.730060035707673,0.465353488290259,1
"LINE2H_CE",14.1358980094483,0.151344106156655,1.19258232270956,0.126904535875393,0.899015956561269,1
"LONGPAL1",4.03826818245857,-1.12095964825344,1.49007487338955,-0.752284108853896,0.451880222235866,1
"LONGPAL3",44.3751506317141,0.366326791732182,0.803186829088685,0.456091632065014,0.648324087270965,1
"LR9A",45.4581156064378,0.48552166433482,0.674473320738134,0.719853031107994,0.471615489463324,1
"LSU-rRNA_Cel",1760784.62530164,-0.111506476562642,0.802060713609525,-0.139024982361782,0.889430407677504,1
"LTR1_CE",10.2673607219743,-0.893191163697065,1.11695718864754,-0.799664636008635,0.423905127461336,1
"LTRCER1",2.13046806648943,-0.734936754975582,1.88210572803273,-0.390486434438396,0.696176884502215,1
"MAR_CE",43.081787272448,-0.418773999576459,0.771917345801367,-0.54251145132865,0.587466220910264,1
"Mariner2_CE",246.960906884332,-0.197999209833465,0.436740231818453,-0.453356928005136,0.650291746327466,1
"Mariner3_CE",59.0796826657254,0.10888371967075,0.760037422054139,0.143260998092004,0.886084057060657,1
"Mariner4_CE",0.639562664988687,-1.39599667906447,4.03030024345754,-0.346375355367286,0.729060643709531,1
"Mariner5_CE",13.1318240284973,-0.223235263513377,1.17312055797026,-0.190291834881505,0.849080451575335,1
"NDNAX3_CE",61.1415799784009,-0.578155167943752,0.655800466727949,-0.881602251411011,0.377991937195739,1
"NPAL5A_CE",13.5480382615889,-0.352113365229541,1.02691016427757,-0.342886240177836,0.731684043702346,1
"NPALTA1_CE",16.0365571677394,-0.770040881101675,0.827288483508421,-0.930800919451983,0.351956554005345,1
"PAL3A_CE",19.0743949012288,-0.556409292141637,0.920210148912012,-0.604654591996724,0.54540852514066,1
"PAL8A_CE",3.92950061899935,0.15234531716205,1.88018114533774,0.0810269359097755,0.935420531171105,1
"PAL8C_1",3.86872635065772,-0.607989909845239,1.53119055504141,-0.397070049735774,0.691315805154946,1
"PAL8C_4",6.74711703275031,1.04900379283961,1.20923698066502,0.867492319216621,0.385672318383494,1
"PAL8C_5",18.2068963911087,0.534519070709121,0.913311889494315,0.585253599408494,0.558377209508504,1
"PAL8D_CE",16.4819640348251,-0.124229839813236,0.879566445492225,-0.141239857943551,0.88768045957718,1
"PAL9A_CE",11.6513991020739,0.276873834095557,1.35747818412947,0.203961903279581,0.838383269849709,1
"PALNN1_CE",2.16954708619361,0.189615834267731,1.95409035833281,0.0970353461185425,0.922698324741593,1
"PALTA1_CE",8.65126734512232,0.653894904768385,1.1257884995161,0.580832816332242,0.561353135552079,1
"PALTA2_CE",8.16789611144767,0.0895144358544957,1.28807379880673,0.0694948037429393,0.944595768667997,1
"PALTA5_CE",168.447845454153,-0.0719645522089504,0.388395553842449,-0.185286755981101,0.853004125370677,1
"PALTTAA1_CE",103.547296843974,0.0343119385884353,0.466211437343221,0.0735973762976886,0.941330758890141,1
"PALTTTAAA1",39.2057362493778,-0.38487396048846,0.745334424936094,-0.516377544914095,0.60559074595914,1
"PALTTTAAA3",39.558176914703,0.941268860348128,0.92009754018742,1.02300986497192,0.306303181554318,1
"RC123",44.7333943319234,-0.351652328585266,0.635618559376172,-0.553244274255293,0.580096153730724,1
"RC35",2.30126997634636,0.30590850139506,2.01056696374443,0.152150366991678,0.879068339488602,1
"RCC9",4.1794763586637,1.73318930025574,1.77799217613799,0.974801421241589,0.329658771997126,1
"RCD1",0.216508028854707,-1.83235454683862,4.10093093185889,-0.446814291019539,0.655009151940133,1
"SINE1_CE",8.16233337633682,-0.113973864120058,1.24789827968257,-0.0913326558548106,0.927228270796047,1
"SSU-rRNA_Cel",3442560.95240613,0.595633116126094,0.826938063336488,0.72028745867963,0.471348024841694,1
"TC4",55.2152353587291,0.375361167760592,0.452946713640177,0.82870933038446,0.407268904813851,1
"TC5",19.0620189314717,-0.00108063490277768,1.12694177092133,-0.000958909262804422,0.99923490122125,1
"TC5A",68.0405310367799,0.551110549552862,0.625617661359195,0.880906316416225,0.378368528431547,1
"TC5B",5.57528886806373,0.251544968538192,1.28183175009904,0.196238678374722,0.844423355600126,1
"TIR21T5A_CE",13.3951518638294,-0.78811152492351,0.78987117818749,-0.997772227532067,0.318389820191667,1
"TIR23T5A_CE",23.1102118058019,-0.916052708363814,1.06025572238562,-0.863992232272657,0.387592157683855,1
"TIR54TA1_CE",14.2434707597853,-0.115963735197978,0.88717388429345,-0.130711394069418,0.896003618518682,1
"TIR9TA1A_CE",3.03769224039897,-1.31405178033888,1.87464059983982,-0.700961976632303,0.483326744790519,1
"TIR9TA1B_CE",31.9450732036176,0.261926964802317,0.772864124402311,0.338904286707416,0.734681835031011,1
"TIR9TA1C_CE",61.4418232804897,-0.677555932388729,0.848800622835181,-0.798250983989083,0.424724856254767,1
"Tc1",33.434620636493,-0.651453321062228,1.09242538553662,-0.596336674053235,0.55095033578108,1
"Tc1A",24.0189431055551,0.553652079365252,0.768323553956229,0.720597561423704,0.471157154641795,1
"Tc3",83.3900483753176,-0.497159266845605,0.582475160911506,-0.853528699949383,0.393366179043268,1
"Tc6",27.53197821044,0.0617443846375531,0.820524327232979,0.0752499134861378,0.940015871678171,1
"Turmoil1",23.989923925739,0.23750931102988,0.812177416495581,0.292435256393481,0.769953855043125,1
"polypurine",30.7213041357345,-0.0763960108332329,0.80583167648149,-0.0948039312214699,0.924470564276076,1
"polypyrimidine",11.8834999941967,-1.11097321944619,1.16677518508184,-0.952174192295889,0.341008647131698,1
