"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CER16-I_CE-int",5.28100220523502,1.93410959519912,1.53221220932645,1.26229877521296,0.206841297260238,0.420694163919129
"NDNAX3_CE",61.1415799784009,0.694142747546498,0.553262948925942,1.25463443538746,0.20961149681198,0.422745875923321
"CER1",44.9825683725975,0.86344738904735,0.694883032369555,1.24257946852291,0.214022839620879,0.424680235995585
"PALTTTAAA2",58.535397082637,-0.686817055135513,0.552839617748543,-1.24234413216006,0.214109618981107,0.424680235995585
"(ATGGTG)n",24.0927856275754,1.21090983987308,0.984810606363944,1.22958651343523,0.218851982887949,0.430528490927112
"TIR9TA1B_CE",31.9450732036176,-0.798634480786987,0.659043345560322,-1.2118087318035,0.225585605068492,0.440167034279984
"(CATCC)n",4.83247706360823,-1.32949485095537,1.12063039570581,-1.18638121547472,0.235471786542425,0.445467965835006
"(TGGA)n",12.1832172650354,-1.30329826322995,1.09914761052639,-1.18573542875265,0.235726798587691,0.445467965835006
"CER17-I_CE-int",7.61325426678345,-1.46242153812764,1.22493153923563,-1.1938802221063,0.232524825094705,0.445467965835006
"PAL8A_CE",3.92950061899935,-1.94514648020395,1.6377761628715,-1.18767541273378,0.234961314193517,0.445467965835006
"TC5",19.0620189314717,-1.1333331782829,0.963496094682514,-1.17627168863237,0.23948632533418,0.449036860001588
"MINISAT1_CE",101.860843962928,-0.392885666353783,0.335399822871439,-1.17139497269317,0.241440052094496,0.449190794594411
"HAT1_CE",83.2505928754273,-0.390181011617557,0.338779221673898,-1.1517265128885,0.249433473859892,0.460492567125955
"(TTGGGG)n",1.99459040742184,1.96795994224825,1.72188083617715,1.14291297103778,0.253074726525743,0.463648353940292
"(TG)n",186.065484402313,0.43337198016891,0.380753329232927,1.13819616769206,0.255038578576068,0.463706506501941
"NDNAX1_CE",14.0409583366518,1.0517540199612,0.93758541055638,1.12176875633876,0.261960773754234,0.472711170684333
"(TTGG)n",407.517579926157,0.683281831186619,0.614813892632021,1.1113636815549,0.266411838546791,0.477155531725596
"A-rich",314.011276396276,0.313002319076705,0.283044082570319,1.10584300591744,0.268794477082798,0.477856848147197
"NPALTA1_CE",16.0365571677394,-0.796118468680778,0.725737745425661,-1.09697817661921,0.272650932143671,0.481148703782948
"PAL8C_1",3.86872635065772,-1.46502932379135,1.35794038396833,-1.07886129692238,0.28064956444293,0.491648872016811
"PAL9A_CE",11.6513991020739,-1.24550828087903,1.16199915276006,-1.07186677195126,0.283779876689741,0.493530220329984
"IR3_CE",28.0903967857326,-0.464161629156781,0.438041405311725,-1.05962957731466,0.289313152236962,0.495965403834793
"RCC9",4.1794763586637,1.51828406138828,1.42733184917228,1.06372184034759,0.287454727512517,0.495965403834793
"CER12-I_CE-int",13.2929527846988,-1.29950535874168,1.25377520290897,-1.03647396736401,0.29998107822485,0.510606090595489
